"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"467","West Virginia","US_WV","14-Sep","H1_Public.information.campaigns",2,"T",1,"T","On September 14, the Office of the Governor  provided an update on efforts to deliver safety kits for every school nurse in all public schools across the state.    The kits, which were organized at the direction of Gov. Justice, consist of N-95 masks, gloves, and gowns for each nurse.  Maj. Gen. Hoyer announced that the final such kits were delivered to schools on Monday..    See the Office of the Governor website, archived: https://web.archive.org/web/20200918191318/https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Gov.-Justice-hosts-emergency-meeting-late-Monday-to-discuss-potential-adjustments-to-color-coded-county-map.aspx"
"468","Alaska","US_AK","15-Sep","H1_Public.information.campaigns",2,"G",2,"G","No detected change in this indicator - the State of Alaska COVID-19 website is still up and running.    https://web.archive.org/web/20200915144926/https://covid19.alaska.gov/"
"469","Nebraska","US_NE","15-Sep","H1_Public.information.campaigns",1,"T",2,"G","September 15, the Department of Health and Human service is traveling statewide in September on an annual “Let’s Talk” tour, designed to gain stakeholder input on services provided through the Division.    Anyone with an interest in Home and Community-Based Services through the developmental disability, aged & disabled or the traumatic brain injury waivers, and state-operated services are encouraged to attend. Among the topics that will be discussed: COVID-19, Appendix K, Levels of Care and Person Centered Planning training.    See the Department of Health and Human Services website, archived: https://web.archive.org/web/20200918125557/http://dhhs.ne.gov/Pages/DDD-to-Host-Listening-Sessions-Statewide.aspx"
"470","Pennsylvania","US_PA","16-Sep","H1_Public.information.campaigns",2,"G",2,"G","Along with the ongoing Mask Up, PA campaign, the PA Department of Health and Secretary, Dr. Rachel Levine, actively use Twitter and regular campaigns to remind citizens to continue taking steps and follow safety protocols to ensure Pennsylvania continues to control the spread of the virus and continues to reopen.     Links:  http://web.archive.org/web/20200915091947/https://www.pa.gov/guides/responding-to-covid-19/#MaskUpPA  http://web.archive.org/web/20200915204417/https://twitter.com/SecretaryLevine/status/1305970665783205891  http://web.archive.org/web/20200917170331/https://twitter.com/PAHealthDept/status/1306201168075464704"
"471","Vermont","US_VT","16-Sep","H1_Public.information.campaigns",2,"G",2,"G","No detected change in this indicator. Vermont COVID-19 website still live.     https://web.archive.org/web/20200916114147/https://www.healthvermont.gov/response/coronavirus-covid-19"
"472","Washington DC","US_DC","17-Sep","H1_Public.information.campaigns",2,"G",2,"G","On September 17, Mayor Bowser and her government maintained an active public information campaign through their website coronavirus.dc.gov and social media. See DC Coronavirus Information website and Mayor Bowser’s tweet respectively, archived: https://web.archive.org/web/20200917153457/https://coronavirus.dc.gov/ and https://web.archive.org/web/20200917154242/https://twitter.com/MayorBowser/status/1306533419367751682 "
"473","Maryland","US_MD","17-Sep","H1_Public.information.campaigns",2,"G",2,"G","On September 17, the public information campaign on COVID-19 was still active. See Maryland Department of Health’s tweet and Maryland Coronavirus Platform, archived: https://web.archive.org/web/20200917171010/https://twitter.com/MDHealthDept/status/1306608860992471042 and https://web.archive.org/web/20200917171100/https://coronavirus.maryland.gov/ "
"474","Ohio","US_OH","17-Sep","H1_Public.information.campaigns",2,"G",2,"G","Ohio Governor announced the state has launched the Schools Dashboard and the Children’s Dashboard to provide school districts and parents the best information to make decisions about their child’s education and social interactions.    https://web.archive.org/web/20200923230501/https://coronavirus.ohio.gov/wps/portal/gov/covid-19/resources/news-releases-news-you-can-use/covid-19-update-09-17-2020"
"475","Alaska","US_AK","18-Sep","H1_Public.information.campaigns",2,"G",2,"G","No detected change in this indicator - the State of Alaska COVID-19 website is still up and running.    https://web.archive.org/web/20200915144926/https://covid19.alaska.gov/"
"476","Arizona","US_AZ","18-Sep","H1_Public.information.campaigns",2,"G",2,"G","No policy change noted."
"477","Maine","US_ME","18-Sep","H1_Public.information.campaigns",2,"G",2,"G","It appears that Maine Department of Health and Human Services' ‘Keep It Maine’ public health campaign is ongoing as of 23rd September, therefore 2G remains the most appropriate level for this indicator.      http://web.archive.org/web/20200716173700/https://www.wagmtv.com/content/news/Maine-DHHS-Launches-Keep-It-Maine-Campaign-to-Promote-Public-Health-Measures-That-Limit-the-Spread-of-COVID-19-570956981.html    http://web.archive.org/web/20200728104943/https://www.maine.gov/dhhs/documents/KeepItMaine.pdf"
"478","Missouri","US_MO","18-Sep","H1_Public.information.campaigns",2,"G",2,"G","On Sept. 18, the Missouri Department of Health reinforced messages of importance of continued use of Covid-19 preventative measures, including social distancing, wearing a mask, and proper handwashing. This was accompanied by the recent launch of a series of public service announcements.  https://web.archive.org/web/20200924105128/https://health.mo.gov/news/newsitem/uuid/0c3ddca0-1790-46ac-ade4-4da13121557d/dhss-reinforces-continued-message-of-importance-of-using-covid-19-prevention-measures-during-gatherings"
"479","Mississippi","US_MS","18-Sep","H1_Public.information.campaigns",2,"G",2,"G","The state Department of Health continues to provide accurate and up-to-date information at its website here: https://web.archive.org/web/20200923192833/https://msdh.ms.gov/msdhsite/_static/14,0,420.html    The governor's office also continues to provide public information at https://web.archive.org/web/20200924123741/https://governorreeves.ms.gov/covid-19/."
"480","Missouri","US_MO","21-Sep","H1_Public.information.campaigns",2,"G",2,"G","On Sept. 21, the St. Louis County Health Department announced the launch of COVID Moments, a self-produced campaign showcasing front-line workers promoting what it means to #MaskUpSTL and keep the community safe.  https://archive.fo/PhfqI"
"481","Nebraska","US_NE","21-Sep","H1_Public.information.campaigns",2,"G",1,"G"," On September 21, the Nebraska Governor declared:    - It’s important to educate folks on what actions and behaviors mitigate the risk of spread, such as masking and social distancing.  - Wearing a mask is critical to our efforts of keeping kids in the classroom.  - Getting a flu shot is also tremendously important this year in light of the pandemic.  - I’m very pleased to be several weeks into the school year without seeing major outbreaks in our schools.     See the official Nebraska Government website, archived: https://web.archive.org/save/https://governor.nebraska.gov/press/gov-ricketts-dhhs-leaders-highlight-service-medicaid-recipients-temporary-housing-option  "
"482","Pennsylvania","US_PA","22-Sep","H1_Public.information.campaigns",2,"G",2,"G","The Pennsylvania Dept. Health and Gov. Wolf launch the new mobile app 'COVID Alert PA'. The app provides features allowing users to receive alerts if she/he has had a potential exposure to someone who tested positive for COVID-19, to access public health information regarding COVID, and to directly notify the DOH about daily symptoms of the virus.    Link:  https://web.archive.org/web/20200922184920/https://twitter.com/PAHealthDept/status/1308476000427216896    Website:  https://web.archive.org/web/20200922185252/https://www.pa.gov/covid/covid-alert-pa"
"483","Missouri","US_MO","03-Sep","H2_Testing.policy",2,NA,2,NA,"Pop-up testing for St. Louis County is available at Samuel C Sachs between 8:00 am and noon. Testing is available to anyone that requests it, by appointment only. (Coding remains at a 2 because this is not widely available.)  https://archive.fo/Vw5F9  Missouri Gov. Mike Parson met with Washington University researchers on Sept. 3 to discuss ramping up Covid-19 saliva tests developed by the university.  https://web.archive.org/web/20200909074051/https://www.stltoday.com/lifestyles/health-med-fit/coronavirus/missouri-works-to-ramp-up-access-to-faster-covid-19-tests-as-screening-numbers-tumble/article_d66f1f50-5d89-5e22-90ba-e0b3906dc24d.html"
"484","Oregon","US_OR","03-Sep","H2_Testing.policy",1,NA,1,NA,"The Oregon Health Authority has a map tool to find testing sites across Oregon. According to OHA, ""Approval from public health is only needed for testing requested at the Oregon State Public Health Laboratory (OSPHL). Clinicians may order commercial tests in their office based on their clinical judgment; they do not need to contact or seek approval for testing from a public health agency. The clinician will get the results to give to the patient. Oregon Health Authority (OHA) and local public health agencies will also get those results to help in investigations about COVID-19.  Testing at the OSPHL requires that patients meet certain criteria. Clinicians must notify OHA that the patient meets criteria and that they intend to send the specimen to OSPHL by completing an online form."" https://web.archive.org/web/20200908174514/https://govstatus.egov.com/or-oha-covid-19-testing    https://web.archive.org/web/20200908174824/https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/COVID19-FAQ.aspx"
"485","Alabama","US_AL","04-Sep","H2_Testing.policy",3,NA,3,NA,"Testing remains widely available in Alabama, with local news reporting that the State intends to increase the number of rapid (antigen) tests used, in order to meet testing demands.     https://web.archive.org/web/20200910154928/https://www.wbrc.com/2020/09/03/more-rapid-testing-way-alabama/"
"486","Louisiana","US_LA","04-Sep","H2_Testing.policy",2,NA,2,NA,"As of Sept. 4, more than 240 of Louisiana’s nursing homes have received rapid-coronavirus testing equipment.  https://web.archive.org/web/20200909103528/https://www.nola.com/news/coronavirus/article_97d96c86-eeca-11ea-81d3-476c3b40d008.html"
"487","Massachusetts","US_MA","04-Sep","H2_Testing.policy",3,NA,3,NA,"Testing is generally available (upon the recommendation of an experienced healthcare worker/clinician/specialist, it seems). Effective August 7, 2020, guidance about appropriate use of laboratory testing for COVID-19 was released.   - All symptomatic individuals in Massachusetts, even those with mild symptoms, should be tested.   - All individuals in Massachusetts identified as a close contact should be tested with a diagnostic test. A Local Board of Health, the Massachusetts Department of Public Health, the Community Tracing Collaborative, or a healthcare provider can all recommend testing of a close contact  - Asymptomatic individuals not identified as close contacts can be recommended for diagnostic testing at the direction of their healthcare provider, the Department of Public Health or a state agency, or a local Board of Health. Testing generally requires a clinician’s order and asymptomatic individuals are strongly encouraged to contact their insurer to confirm coverage.    https://web.archive.org/web/20200910205644/https://www.mass.gov/doc/covid-19-testing-guidance/download    https://web.archive.org/web/20200910205455/https://www.mass.gov/info-details/about-covid-19-testing"
"488","Maine","US_ME","04-Sep","H2_Testing.policy",3,NA,3,NA,"There have been no new updates to Maine's testing policy or new testing centres since 27th August, therefore this indicator remains at 3. "
"489","Missouri","US_MO","04-Sep","H2_Testing.policy",2,NA,2,NA,"On Sept. 4, the St. Louis County Department of Health released new data showing the impact of Covid-19 in St. Louis County schools. (Testing appears to be fairly comprehensive in St. Louis County schools.)  https://archive.fo/UwjtH"
"490","New York","US_NY","04-Sep","H2_Testing.policy",3,NA,3,NA,"There were no further developments regarding New York's testing capabilities between 4th and 7th September 2020. "
"491","Rhode Island","US_RI","04-Sep","H2_Testing.policy",3,NA,3,NA,"Who Should Get Tested  The Rhode Island Department of Health (RIDOH) recommends:    Testing for Rhode Islanders who have any COVID-19 symptoms.  If you are experiencing any symptoms the CDC has identified for COVID-19, you need to get tested.  Testing for Rhode Islanders who do not have symptoms (also called asymptomatic testing). LEARN ABOUT ASYMPTOMATIC TESTING  High-contact workers  People who recently attended a large gathering such as a protest or demonstration  Rhode Islanders who travel to a place where cases are spiking. You will be able to sign up for an asymptomatic test (if you don’t have symptoms) by going to portal.ri.gov.  Recent out-of-state travelers from states with a COVID-19 positivity rate greater than 5%. RIDOH recommends that people get tested for COVID-19 in their home state, if possible. People visiting Rhode Island from out-of-state can find a place for asymptomatic testing at this link.     https://web.archive.org/web/20200707215238/https://health.ri.gov/covid/testing/"
"492","Nebraska","US_NE","05-Sep","H2_Testing.policy",3,NA,3,NA,"September 4, the Department of Health and Human service declared the New Era Baptist State Convention of Nebraska, Inc. and the Omaha Housing Authority and Charles Drew Health Center, Inc. have partnered with DHHS to provide free COVID-19 testing through Test Nebraska in North Omaha. Testing will take place Friday, September 4 and Saturday, September 5 from 10 AM-2PM at the Eagles Nest/Victory Church Rear Parking Lot – 5775 Sorensen Pkwy, Omaha, NE 68152.    See the Department of Health and Human Service website, archived:https://web.archive.org/web/20200914004636/http://dhhs.ne.gov/Pages/Partnership-Results-in-Second-Free-COVID-19-Testing-Event-in-North-Omaha.aspx"
"493","Louisiana","US_LA","08-Sep","H2_Testing.policy",2,NA,2,NA,"Two Louisiana regions offered Covid-19 mobile testing (drive-thru testing) to Hurricane Laura evacuees. Testing will be ongoing from Sept. 8 to Sept. 11.  https://archive.fo/aLvFT https://archive.fo/meMNw"
"494","New York","US_NY","08-Sep","H2_Testing.policy",3,NA,3,NA,"Governor Cuomo launches ""The COVID-19 Report Card"", an online dashboard which tracks real-time COVID-19 infections and testing operations of every New York school and school district. This does not change this indicator’s level, but is still good evidence for New York’s continuing testing and tracking efforts.     Source (Wayback Machine unavailable): https://www.governor.ny.gov/news/governor-cuomo-launches-covid-19-report-card-online-dashboard-tracking-real-time-covid-19"
"495","Missouri","US_MO","09-Sep","H2_Testing.policy",2,NA,3,NA,"According to an update from the Missouri Department of Health on Sept. 9, “More than 50 counties throughout Missouri participated in community testing events from April through July. The next round of events will take place from Sept. 14-23 in 8 counties. Following this round, additional events are expected to be scheduled throughout the coming weeks.” In addition, “Missouri residency is the only requirement; individuals do not have to live in the county in which they are tested, and they do not have to be experiencing symptoms.” In light of this, the coding has changed from a 2 to a 3. However, this should be monitored closely.    https://web.archive.org/web/20200924103530/https://health.mo.gov/news/newsitem/uuid/35d2167f-f343-491e-8f0b-00649b485867/state-resumes-community-covid-19-testing-events-throughout-missouri    The Missouri Department of Health and Senior Services announced Sept. 9 that a round of community testing for COVID-19 will occur Sept. 18-23 in Boone, Nodaway, Ralls, St. Charles, Madison and Perry counties.    https://web.archive.org/web/20200917160050/https://dcphdo02redcap.azurewebsites.net/redcap/surveys/?s=XTLH7FCLD7  https://web.archive.org/web/20200917160307/https://www.newstribune.com/news/local/story/2020/sep/11/community-testing-scheduled-for-sept-18-23-in-select-counties/840901/"
"496","Wisconsin","US_WI","10-Sep","H2_Testing.policy",3,NA,3,NA,"As of September 10th, more than 80 testing sites across Wisconsin were still operational. Some sites offered drive-thru testing, while others were by appointment only.   https://web.archive.org/web/20200910033951/https://www.dhs.wisconsin.gov/covid-19/community-testing.htm "
"497","Colorado","US_CO","11-Sep","H2_Testing.policy",2,NA,2,NA,"Testing remains available for anyone with symptoms. Those without symptoms are directed to remain at home and self-isolate if they believe they have been exposed.   https://web.archive.org/web/20200917012354/https://covid19.colorado.gov/are-you-sick/testing-for-covid-19"
"498","Florida","US_FL","11-Sep","H2_Testing.policy",2,NA,2,NA,"Insufficient evidence to code for asymptomatic widespread testing- see NTY article which suggests FL is not testing enough    https://web.archive.org/web/20200916094617/https://www.nytimes.com/interactive/2020/us/coronavirus-testing.html"
"499","Louisiana","US_LA","11-Sep","H2_Testing.policy",2,NA,2,NA,"Two Louisiana regions offered Covid-19 mobile testing (drive-thru testing) to Hurricane Laura evacuees. Testing will be ongoing from Sept. 8 to Sept. 11.    https://archive.fo/aLvFT  https://archive.fo/meMNw"
"500","Massachusetts","US_MA","11-Sep","H2_Testing.policy",3,NA,3,NA,"Testing remains widely available throughout Massachusetts.    https://web.archive.org/web/20200917181433/https://www.mass.gov/covid-19-testing"
"501","Montana","US_MT","11-Sep","H2_Testing.policy",3,NA,3,NA,"As of Sept 11, the Montana Department of Public Health and Human Services (DPHHS) is prioritizing testing to ensure critical testing needs of patients and providers are met. As a result, testing performed will prioritized as follows:    Priority 1- Testing supporting response activities:  Symptomatic, regardless of hospitalization  Close Contacts1 and Outbreak Investigations coordinated by Public Health Authorities    Priority 2- Testing supporting surveillance/monitoring activities:  Frontline workers (Health Care Workers in high-risk situations, staff of Assisted Living Facilities and Long Term Care centers participating in surveillance testing)  Residents of selected congregate settings such as group homes, institutions, and other facilities     Other low priority testing will be conducted as resources allow but may not be a priority for the MTPHL. These include, but are not limited to:  Testing of asymptomatic people for activities such as travel  Pre-procedural testing such pre-ops, dental visits and similar activities   Testing of individuals in the general public who are not symptomatic  Other individuals who seek testing that do not fit into the priority categories above    See DPHHS link: https://web.archive.org/web/20200917173802/https://covid19.mt.gov/Montanas-Testing-Information"
"502","North Carolina","US_NC","11-Sep","H2_Testing.policy",2,NA,2,NA,"No changes found after checking relevant resources. "
"503","Nebraska","US_NE","11-Sep","H2_Testing.policy",3,NA,3,NA,"September 11, the Department of Health and Human Service published that the COVID-19 data dashboard continues to be enhanced since appearing on the DHHS public website in March. On Monday the dashboard will now have data on weekly positivity rates by collection date as well as lab turnaround time for processing COVID-19 tests.    You can access the dashboard at https://experience.arcgis.com/experience/ece0db09da4d4ca68252c3967aa1e9dd      If you use Internet Explorer, the link is https://nebraska.maps.arcgis.com/apps/opsdashboard/index.html#/26d5a0dac95449d7813c9323d7a41c36     See the Department of Health and Human Service website, archived:https://web.archive.org/web/20200913190110/http://dhhs.ne.gov/Pages/DHHS-Friday-COVID-19-Update-09112020.aspx"
"504","Rhode Island","US_RI","11-Sep","H2_Testing.policy",3,NA,3,NA,"Latest update to the testing policy introduces new instructions for students returning to school to get tested. The testing data is also openly available on the link below. Asymtomatic testing is still available, thus 3 is maintained.     https://web.archive.org/web/20200917011510/https://ri-department-of-health-covid-19-data-rihealth.hub.arcgis.com/"
"505","Virginia","US_VA","11-Sep","H2_Testing.policy",3,NA,3,NA,"On June 5th, the Pittsylvania-Danville Health District and the Western Tidewater Health District held the first open public testing events. The free, drive-thru testing events were available on a first come, first served basis. The events took place at Danville and Suffolk. Because every health district was responsible for their own testing and other districts followed suit in the following days (e.g. the Lord Fairfax Health District offered open public testing on June 8th), the first open public testing was categorized as ""3"".    Pittsylvania-Danville Health District: http://web.archive.org/web/20200803074216/https://www.vdh.virginia.gov/news/2020-regional-news-releases/free-drive-thru-covid-19-testing-in-danville-and-chatham/     Western Tidewater Health District: http://web.archive.org/web/20200803074018/https://www.vdh.virginia.gov/news/2020-regional-news-releases/western-tidewater-health-district-provides-covid-19-drive-thru-testing/  Lord     Fairfax Health District: http://web.archive.org/web/20200706172029/https://www.vdh.virginia.gov/news/2020-regional-news-releases/lord-fairfax-health-district-offers-free-covid-testing-session/"
"506","Washington","US_WA","11-Sep","H2_Testing.policy",2,NA,2,NA,"According to the department of health ""There are currently no restrictions for who can be tested for COVID-19 in Washington State. If you believe you should be tested, call your health care provider. Testing happens at your provider’s discretion."" Availability of testing depends on location as well (see note from Sept 1) https://web.archive.org/web/20200914215835/https://www.doh.wa.gov/Portals/1/Documents/1600/coronavirus/COVID-19testing1-pager.pdf"
"507","Arizona","US_AZ","12-Sep","H2_Testing.policy",3,NA,3,NA,"No new measures have been introduced. Previously noted policies remain valid."
"508","Maine","US_ME","12-Sep","H2_Testing.policy",3,NA,3,NA,"There have been no further updates to Maine's testing capabilities or policies, so this indicator remains at 3. "
"509","West Virginia","US_WV","14-Sep","H2_Testing.policy",0,NA,3,NA,"On September 14, the office of the Governor that the schedule of upcoming free community COVID-19 testing events taking place over the next several weeks at various dates and times in multiple counties across the state.    The effort is part of a plan to provide free optional testing to all residents in several counties that are experiencing higher rates of COVID-19 transmission. It targets residents who have struggled to be seen by a physician or do not have insurance to pay for testing. However, other residents, including those who are asymptomatic are welcome to be tested.    See the Office of the Governor website, archived: https://web.archive.org/web/20200918191318/https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Gov.-Justice-hosts-emergency-meeting-late-Monday-to-discuss-potential-adjustments-to-color-coded-county-map.aspx"
"510","Alaska","US_AK","15-Sep","H2_Testing.policy",3,NA,3,NA,"No detected change in this indicator after searching news articles, executive orders and press releases."
"511","Hawaii","US_HI","15-Sep","H2_Testing.policy",3,NA,1,NA,"The surge testing on Oahu has now ended and the region has returned to following federal CDC guidance on prioritizing individuals for COVID-19 testing.     https://web.archive.org/web/20200828134505/http://www.hawaiipublicschools.org/ConnectWithUs/MediaRoom/PressReleases/Pages/Neighbor-Island-schools-announce-distance-learning-models-to-start-2020-21-school-year.aspx"
"512","Illinois","US_IL","16-Sep","H2_Testing.policy",3,NA,3,NA,"No update - As of 16 September, community-based testing is open to all regardless of symptoms.     https://web.archive.org/web/20200916172227/https://www.dph.illinois.gov/testing "
"513","Vermont","US_VT","16-Sep","H2_Testing.policy",3,NA,3,NA,"No detected change in this indicator. Testing still available for all but it is stressed that not everyone needs to be tested."
"514","Washington DC","US_DC","17-Sep","H2_Testing.policy",2,NA,2,NA,"On September 17, COVID-19 tests were still widely available through Washington, DC for citizens experiencing any COVID-19 symptom. See DC Coronavirus Information website, archived: https://web.archive.org/web/20200917154640/https://coronavirus.dc.gov/testing"
"515","Maryland","US_MD","17-Sep","H2_Testing.policy",3,NA,2,NA,"On September 17, the Maryland Department of Health released an updated FAQ about testing which cited that people should get tested “if [they] are symptomatic or suspect that [they] have been exposed to the virus or to someone who tested positive.” See the FAQ, archived: https://web.archive.org/web/20200917222516/https://phpa.health.maryland.gov//Documents/coronavirus_testing_FAQ.pdf "
"516","Nebraska","US_NE","17-Sep","H2_Testing.policy",3,NA,3,NA,"September 17, the Nebraska Department of Health and Human Services (DHHS) has announced a partnership with Omaha Public Schools, supporting the largest school district in Nebraska as they return to in-person learning.  The partnership allows for regular testing of OPS staff, through Test Nebraska, in an effort to support the district’s focus on the safety and well-being of students and staff.    See the Nebraska Department Health and Human services website, archived: https://web.archive.org/web/20200918132101/http://dhhs.ne.gov/Pages/State-Partners-with-Omaha-Public-Schools-to-Support-a-Responsible-Return-to-In-Person-Learning.aspx"
"517","Oregon","US_OR","17-Sep","H2_Testing.policy",1,NA,1,NA,"Testing guidance from the Oregon Health Authority can be found here. https://web.archive.org/web/20200921184828/https://sharedsystems.dhsoha.state.or.us/DHSForms/Served/le2267.pdf"
"518","Alaska","US_AK","18-Sep","H2_Testing.policy",3,NA,3,NA,"No detected change in this indicator after searching news articles, executive orders and press releases.  "
"519","Arizona","US_AZ","18-Sep","H2_Testing.policy",3,NA,3,NA,"No policy change noted."
"520","Georgia","US_GA","18-Sep","H2_Testing.policy",3,NA,3,NA,"Testing is available to all Georgians who request it, whether they have symptoms or not. Individuals wanting to be tested can contact any Georgia public health department to schedule an appointment at a SPOC location convenient to them    https://web.archive.org/web/20200917100804/https://dph.georgia.gov/covid-19-testingdirect-patient-lines"
"521","Maine","US_ME","18-Sep","H2_Testing.policy",3,NA,3,NA,"There were no updates to Maine's testing policy or capabilities between 18th and 21st September. "
"522","Mississippi","US_MS","21-Sep","H2_Testing.policy",1,NA,1,NA,"The Mississippi Dept. of Health has introduced new categories of people eligible for free universal (that is, regardless of symptomatic status) testing: university students, faculty, and staff; K-12 teachers, staff, and administrators; and childcare facility workers.     https://web.archive.org/web/20200924122257/https://msdh.ms.gov/msdhsite/_static/14,22406,420,874.html"
"523","Nebraska","US_NE","21-Sep","H2_Testing.policy",3,NA,3,NA," On September 21, the Nebraska Governor declared:     Gov. Ricketts: Test Nebraska    ·       All Nebraskans are eligible for testing through Test Nebraska.  ·       I encourage Nebraskans to continue to sign up, take the assessment, and schedule a time to get tested.  ·       We have now delivered over 240,000 test results.  ·       Check out TestNebraska.com for the latest schedule and locations.     See the official Nebraska Government website, archived: https://web.archive.org/save/https://governor.nebraska.gov/press/gov-ricketts-dhhs-leaders-highlight-service-medicaid-recipients-temporary-housing-option  "
"524","Maine","US_ME","22-Sep","H2_Testing.policy",3,NA,3,NA,"Governor Janet Mills and Commissioner of Health and Human Services Jeanne Lambrew announced today that anyone in Maine can now get tested for COVID-19 without the need for a separate order from a health care provider.    The Maine Department of Health and Human Services (DHHS) has broadened its Standing Order (linked below) to include all individuals who think they need a COVID-19 test. This means that participating sites may test anyone in Maine over the age of 12 months who feels they need a test, even if they don't have a primary care provider or a written order from a clinician.   As Maine’s previous testing policy had to do with referrals from healthcare providers rather than whether the person getting tested had symptoms or not, the coding of 3 will not be retroactively changed. This indicator will also remain at 3, given the expanded Standing Order.     Sources: http://web.archive.org/web/20200923172239/https://www.maine.gov/governor/mils/news/mills-administration-broadens-standing-order-allow-anyone-maine-get-tested-covid-19-2020-09-22    http://web.archive.org/web/20200923172854/https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/documents/StandingOrder-Sept-2020-Update.pdf"
"525","Pennsylvania","US_PA","03-Sep","H3_Contact.tracing",1,NA,1,NA,"The Department of Health is launching an app (COVID Alert PA) that will leverage Google and Apple technology to assess and alert individuals if they have spent 15 minutes or more within Bluetooth range of a COVID-positive person, over the last 14-day period.   *The app is expected to be rolled out some time in September.     Link:  http://web.archive.org/web/20200903160956/https://www.wlvt.org/blogs/montgomery/pennsylvania-to-roll-out-covid-alert-pa-contact-tracing-app/"
"526","South Dakota","US_SD","03-Sep","H3_Contact.tracing",1,NA,1,NA,"""On Aug. 20, South Dakota reported 125 new cases of the disease and had the nation’s second-highest rate of transmission, according to state and federal data. On Aug. 22, the state reported 251 cases.    The state reported on Aug. 24 that at least 40 COVID-19 cases were related to the Sturgis motorcycle rally, held in August, including two notices about the potential for significant public exposures, and more cases are being reported by surrounding states. School districts and colleges are already reporting cases among students just days into the new academic year.""    South Dakota Department of Health leaders say their contact-tracing efforts are keeping up with the increasing caseload. The state’s goal is to make contact with everyone who tests positive for COVID-19 in South Dakota within 24 hours of the department being notified of the new case. However, disease researchers and contact tracing experts disagree.    ""The 131 contact tracers working for the health department are making initial contacts with known COVID-19 patients within about 15 hours on average, said Cassie Deffenbaugh, who leads the contact-tracing team. The state contact-tracing workforce has grown to five times its pre-pandemic size since March, and has been able to identify 35,000 close contacts of coronavirus patients during the pandemic so far. Deffenbaugh said she is confident that the state’s contact tracers would be able to keep up with the virus.""    https://web.archive.org/web/20200903182031/https://brookingsregister.com/article/experts-question-effectiveness-of-contact-tracing      However, at the same time, ""since the 10-day Sturgis Motorcycle Rally ended Aug. 16, 263 cases have been linked to the 10-day event by state health officials in South Dakota, Minnesota, North Dakota, Nebraska, Montana, Wyoming, Wisconsin, Washington, New Hamp, according to Forum News Service and other media reports.""     https://web.archive.org/web/20200903013118/https://www.thedickinsonpress.com/newsmd/coronavirus/6642905-More-than-260-COVID-19-cases-in-12-states-linked-to-Sturgis-Motorcycle-Rally-in-South-Dakota"
"527","Delaware","US_DE","04-Sep","H3_Contact.tracing",2,NA,2,NA,"There has been no update on the contact tracing efforts, however a public data dashboard constantly updates the contact tracing numbers of the state. Although it's hard to verify if this still merits a level-2, the coding is continued to relfect general sense of urgency by the state in ensuring that contact tracing is transparent and active.    https://web.archive.org/web/20200911025528/https://myhealthycommunity.dhss.delaware.gov/locations/state/coronavirus-mitigation"
"528","Massachusetts","US_MA","04-Sep","H3_Contact.tracing",2,NA,2,NA,"Contact tracing continues.  In fact, MA's Community Tracing Collaborative remains one of the better US contact tracing programs.   ""Few people pick up calls from numbers they don’t recognize, so in Massachusetts, the contact-tracing operation asked phone companies to display its phone number as “Massachusetts COVID team,” even for people who don’t have caller ID. That small change persuaded many more people to answer their phone, according to K. J. Seung, a global-health expert who leads the state’s tracing effort. But not all places have done this; elsewhere, some people still think contact tracers are robocallers.""    https://web.archive.org/web/20200910211455/https://www.theatlantic.com/politics/archive/2020/08/contact-tracing-hr-6666-working-us/615637/      The collaboration, along with Partners in Health, also seemed to be popular with its provision of volunteers offering services as care resource coordinators, trying to support people isolating at home. ""The collaborative said most client requests are for food, medicine, masks and cleaning supplies. COVID-19 patients who are out of work for weeks or who don’t have salaried jobs may need help applying for unemployment or help with rental assistance — available to qualified Massachusetts residents.""    https://web.archive.org/web/20200910211225/https://www.usnews.com/news/best-states/articles/2020-08-13/coronavirus-contact-tracers-in-massachusetts-might-order-milk-or-help-with-rent-heres-why"
"529","Maine","US_ME","04-Sep","H3_Contact.tracing",2,NA,2,NA,"There has been no update to Maine's contact tracing policy since 1st June 2020, so this indicator remains at 2. "
"530","New York","US_NY","04-Sep","H3_Contact.tracing",2,NA,2,NA,"As of 16th September, New York's contact tracing policy appears to still be functioning, therefore 2 remains.     Source: http://web.archive.org/web/20200916153005/https://coronavirus.health.ny.gov/new-york-state-contact-tracing"
"531","Rhode Island","US_RI","04-Sep","H3_Contact.tracing",2,NA,2,NA,"What Happens If I Test Positive?  Your name and contact information will be shared with public health staff at the Rhode Island Department of Health (RIDOH) to help with case investigation.  Someone from the Department of Health will call you and ask you for a list of people you have had close contact with during your infectious period.  https://web.archive.org/web/20200707215238/https://health.ri.gov/covid/testing/"
"532","North Carolina","US_NC","05-Sep","H3_Contact.tracing",1,NA,1,NA,"NCDHHS continues to encourage individuals to answer phone calls from local health departments in an effort to deploy contact tracing.     Twitter post:  https://web.archive.org/web/20200906183017/https://twitter.com/ncdhhs/status/1302365107608002561"
