"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"307","Manitoba","CAN_MB","08-Jun-21","H6_Facial Coverings",4,"T",4,"T","No policy change: https://web.archive.org/web/20210627232635/https://www.manitoba.ca/covid19/prs/reopening/milestone-one.html"
"308","Northwest Territories","CAN_NT","08-Jun-21","H6_Facial Coverings",3,"T",3,"T","Mask directives continue for indoor public place within the communities of Yellowknife, Ndilo, Dettah and Behchoko.    https://web.archive.org/web/20210517224835/https://www.gov.nt.ca/covid-19/sites/covid/files/resources/2021-05-13_-_public-health-order-face-mask-amendment.pdf"
"309","Newfoundland and Labrador","CAN_NL","12-Jun-21","H6_Facial Coverings",3,"G",3,"G","Effective 12 june 2021, the government of Newfoundland and Labrador (NL) moved that part of the Western Health Region, which had been at Alert Level 4, to level 2. The entire province is now at Alert Level 2. There is no difference in masking advice between levels 2 and 4: “Wear a non-medical mask when you are in public indoor settings. This includes when you are seated.” See government of NL website, archived:  https://web.archive.org/web/20210614172737/https://www.gov.nl.ca/covid-19/alert-system/alert-level-2/  https://web.archive.org/web/20210614173703/https://www.gov.nl.ca/releases/2021/health/0611n05/"
"310","New Brunswick","CAN_NB","14-Jun-21","H6_Facial Coverings",2,"G",2,"G","On 14 June 2021, the entire province of New Brunswick (NB) is at the Yellow level: “Masks are mandatory in most indoor places” See Province of NB websites, archived: https://web.archive.org/web/20210614140630/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels.html"
"311","Nunavut","CAN_NU","14-Jun-21","H6_Facial Coverings",3,"T",3,"G","From 14th June, masks must be worn in outdoor public spaces where physical distancing cannot be maintained, during indoor gatherings and at work.    Source: http://web.archive.org/web/20210701073433/https://www.gov.nu.ca/health/news/reminder-masks-mandatory-territory-wide-monday"
"312","Northwest Territories","CAN_NT","15-Jun-21","H6_Facial Coverings",3,"T",3,"T","Mask directives continue for indoor public place within the communities of Yellowknife, Ndilo, Dettah and Behchoko.    https://web.archive.org/web/20210517224835/https://www.gov.nt.ca/covid-19/sites/covid/files/resources/2021-05-13_-_public-health-order-face-mask-amendment.pdf"
"313","Nova Scotia","CAN_NS","16-Jun-21","H6_Facial Coverings",2,"G",2,"G","As of June 16, 2021, face coverings are still required in most public spaces in the province. Source: https://archive.fo/u76Qu"
"314","Prince Edward Island","CAN_PE","16-Jun-21","H6_Facial Coverings",3,"G",3,"G","Facial coverings remain required in all indoor public spaces on the Island    https://archive.vn/bmXUl  https://archive.vn/k1SBQ"
"315","Alberta","CAN_AB","18-Jun-21","H6_Facial Coverings",3,"G",3,"G","It was announced on June 18 that all COVID-19 restrictions will be lifted as of July 1. Mask mandates may remain in some municipalities that have their own mask by-laws, and masking may still be required in certain settings province-wide.    https://web.archive.org/web/20210620035653/https://www.alberta.ca/release.cfm?xID=7940144E074DD-E72F-4915-342DE21DB9377300"
"316","Saskatchewan","CAN_SK","20-Jun-21","H6_Facial Coverings",NA,NA,3,"G","Despite the changes in other aspects, mandatory masking continues. """"Note that the provincial masking mandate remains in place under Step Two (as brought about the changes in the mid-June public health order.""""    https://web.archive.org/web/20210619052006/https://www.saskatchewan.ca/government/news-and-media/2021/june/18/covid19-update-for-june-18-961997-vaccines-administered-98-new-cases-95-recoveries-one-new-death"
"317","Alberta","CAN_AB","21-Jun-21","H6_Facial Coverings",3,"G",3,"G","On June 21, Calgary city council voted to keep the city mask bylaw that requires masking in public areas until July 5, 4 days after the province-wide mandate ends. On July 5, the council will vote again on either keeping or ending the mandate.    https://web.archive.org/web/20210627211857/https://calgaryherald.com/news/local-news/council-debates-holding-on-to-public-mask-rules-a-little-longer "
"318","New Brunswick","CAN_NB","21-Jun-21","H6_Facial Coverings",2,"G",2,"G","On 21 June 2021, the entire province of New Brunswick (NB) is at Yellow alert -- phase 2 on the path to green: “Masks must be worn in public spaces (including retail businesses, malls, service centres, public transport, etc.)...Restaurants: Mask use when not eating and/or drinking...Faith venues and services: everyone is wearing a mask.” No change in code, which was already at 2G under previous Yellow alert rules because requirements not as comprehensive as under Orange alert. See Province of NB websites, archived:  https://web.archive.org/web/20210619184600/https://www2.gnb.ca/content/dam/gnb/Departments/eco-bce/Promo/covid-19/path-to-green.pdf  https://web.archive.org/web/20210621111612/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/yellow%20level.html  https://web.archive.org/web/20210621112823/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/orange%20level.html"
"319","Newfoundland and Labrador","CAN_NL","21-Jun-21","H6_Facial Coverings",3,"G",3,"G","On 21 june 2021, the entire province of Newfoundland and Labrador (NL) is at Alert Level 2. “Wear a non-medical mask when you are in public indoor settings.” See government of NL websites, archived:  https://web.archive.org/web/20210621150756/https://www.gov.nl.ca/covid-19/alert-levels/alert-level-2/"
"320","Alberta","CAN_AB","22-Jun-21","H6_Facial Coverings",3,"G",3,"G","It was announced on June 22 that although the provincial requirement to wear masks in public areas will end on July 1, the province will still require masking in taxis, public transit and certain healthcare facilities.    https://web.archive.org/web/20210627212329/https://edmontonjournal.com/news/local-news/covid-19-dr-hinshaw-returns-to-provide-an-update-for-the-province-this-afternoon    "
"321","Northwest Territories","CAN_NT","22-Jun-21","H6_Facial Coverings",3,"T",3,"T","Mask directives continue for indoor public place within the communities of Yellowknife, Ndilo, Dettah and Behchoko.    https://web.archive.org/web/20210517224835/https://www.gov.nt.ca/covid-19/sites/covid/files/resources/2021-05-13_-_public-health-order-face-mask-amendment.pdf"
"322","Alberta","CAN_AB","25-Jun-21","H6_Facial Coverings",3,"G",3,"G","On June 25, Edmonton city council voted to remove the city mask bylaw when the province's mask law ends on July 1. The province-wide rules will still require masks on public transit, taxis/ride-sharing services, continuing care and acute care settings.    https://web.archive.org/web/20210627214343/https://globalnews.ca/news/7981092/edmonton-mask-mandate-alberta-stage-3-covid-19/    "
"323","Quebec","CAN_QC","25-Jun-21","H6_Facial Coverings",3,"G",3,"G","Face covering is now not recommended in private meetups if people are fully vaccinated.    https://web.archive.org/web/20210706030445/https://www.quebec.ca/premier-ministre/actualites/detail/toutes-les-regions-du-quebec-passeront-au-nouveau-palier-vert-des-le-28-juin-32838"
"324","New Brunswick","CAN_NB","28-Jun-21","H6_Facial Coverings",2,"G",2,"G","On 28 June 2021, the entire province of New Brunswick (NB) is at Yellow alert -- phase 2 on the path to green: “Masks must be worn in public spaces (including retail businesses, malls, service centres, public transport, etc.)...Restaurants: Mask use when not eating and/or drinking...Faith venues and services: everyone is wearing a mask.” Yellow alert rules not as comprehensive as higher alert rules, e.g., Orange: “Masks mandatory in indoor public places. Masks required in outdoor public spaces when physical distancing cannot be maintained. Face masks are required when accessing goods though a drive-thru window.” See Province of NB websites, archived:  https://web.archive.org/web/20210628191913/https://www2.gnb.ca/content/gnb/en/news/news_release.2021.06.0505.html  https://web.archive.org/web/20210628193814/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/yellow%20level.html  https://web.archive.org/web/20210628195639/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/orange%20level.html"
"325","Newfoundland and Labrador","CAN_NL","28-Jun-21","H6_Facial Coverings",3,"G",3,"G","On 28 june 2021, the entire province of Newfoundland and Labrador (NL) is at Alert Level 2. “Wear a non-medical mask when you are in public indoor settings.” See government of NL websites, archived:  https://web.archive.org/web/20210628141405/https://www.gov.nl.ca/covid-19/alert-levels/alert-level-2/"
"326","Northwest Territories","CAN_NT","29-Jun-21","H6_Facial Coverings",3,"T",2,"T","As of June 29, 2021, indoor gatherings with a maximum of 200 people are able to proceed without approval required and without masking or distancing. While face masks will no longer be required at public and city facilities, they will still be recommended if a two-metre distance cannot be maintained.  Masks remain mandatory on Yellowknife public transit as physical distancing is not possible.     https://web.archive.org/web/20210705214402/https://www.gov.nt.ca/covid-19/en/emerging-wisely-2021  https://web.archive.org/web/20210705214912/https://www.cbc.ca/news/canada/north/masks-appointments-over-at-yk-facilities-1.6088585  https://web.archive.org/web/20210705170431/https://www.gov.nt.ca/covid-19/sites/covid/files/resources/pho-gatherings_order_en.pdf"
"327","Prince Edward Island","CAN_PE","29-Jun-21","H6_Facial Coverings",3,"G",2,"G","https://archive.vn/jo5FG    Effective immediately, individuals are no longer required to wear a mask while seated at indoor events (church services, seated concerts, etc), provided there is six feet between individuals of different households. Masks are still required at these events as people move to and from their seats. "
"328","Alberta","CAN_AB","01-Jul-21","H6_Facial Coverings",3,"G",3,"T","On July 1, Alberta removed the requirement to mask in public spaces. However, individuals must still wear masks in public transit, taxis and ride-shares, as well as many healthcare and long-term care facilities. Calgary has kept their municipal bylaw to wear masks in all indoor public places until at least July 5.    https://web.archive.org/web/20210627211857/https://calgaryherald.com/news/local-news/council-debates-holding-on-to-public-mask-rules-a-little-longer "
"329","New Brunswick","CAN_NB","05-Jul-21","H6_Facial Coverings",2,"G",2,"G","On 5 July 2021, the entire province of New Brunswick (NB) remains at Yellow alert -- phase 2 on the path to green: “Masks must be worn in public spaces (including retail businesses, malls, service centres, public transport, etc.)...Restaurants: Mask use when not eating and/or drinking...Faith venues and services: everyone is wearing a mask.” Yellow alert rules not as comprehensive as higher alert rules, e.g., Orange: “Masks mandatory in indoor public places. Masks required in outdoor public spaces when physical distancing cannot be maintained. Face masks are required when accessing goods though a drive-thru window.” See Province of NB websites, archived:  https://web.archive.org/web/20210703180650/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/yellow%20level.html  https://web.archive.org/web/20210703213132/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/orange%20level.html"
"330","Newfoundland and Labrador","CAN_NL","05-Jul-21","H6_Facial Coverings",3,"G",3,"G","On 5 july 2021, the entire province of Newfoundland and Labrador (NL) is at Alert Level 2. “Wear a non-medical mask when you are in public indoor settings.” See government of NL websites, archived:   https://web.archive.org/web/20210705111935/https://www.gov.nl.ca/covid-19/alert-levels/alert-level-2/"
"331","New Brunswick","CAN_NB","07-Jun-21","H7_Vaccination policy",5,"G",5,"G","On 7 june 2021, the province of New Brunswick (NB) reported that 487,408 New Brunswickers (62% of provincial total population and 70% of vaccine-eligible population aged 12+) have received at least one dose of an approved COVID-19 vaccine -- Pfizer, Moderna and AstraZeneca. (The Johnson & Johnson Janssen vaccine has been approved in Canada, but is awaiting final release pending quality control check.) 47,392 NBers (7% of total pop.) are fully vaccinated having received both required doses. NB, like other Canadian jurisdictions, focussed on delivering first doses with a longer interval before the second dose. 3 groups were the initial focus: A- Key workers (in the health, education and public security sectors; truckers and other workers permitted to cross border), B- Clinically vulnerable groups (indigenous communities, those with complex medical conditions), C- Elderly: Long-term care residents and senior citizens living in home settings. The vaccination eligibility age was lowered in gradual steps with the latest extension to aged 12 and up announced on 26 May. See government of NB website, archived:  https://web.archive.org/web/20210605211516/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/nb-vaccine.html"
"332","Newfoundland and Labrador","CAN_NL","07-Jun-21","H7_Vaccination policy",5,"G",5,"G","On 7 June 2021, the government of Newfoundland and Labrador (NL) is reporting that, as of 5 June, 318,238 residents (61% of NL’s total population and 66% of the population aged 12+ eligible for vaccination) had received at least one dose of an approved COVID-19 vaccine -- Pfizer, Moderna, AstraZeneca (AZ). (AZ no longer used as first dose. J&J Janssen also approved in Canada with delivery delayed pending a quality control check). 17,355 (3% of total population) are fully vaccinated after receiving both required doses. NL, like other Canadian jurisdictions, is focussing on delivering first doses. Vaccines initially went to 3 groups: A- Key workers (health, emergency response, transport sectors, those returning from jobs in other provinces), B- Clinically vulnerable groups (indigenous communities, at-risk health conditions, pregnant mother-to-be), C- Elderly groups (long-term care residents, senior citizens living in the community). Eligibility was gradually extended to age 40+. Appointments can now be booked by any resident aged 12 and up. (Health Canada has approved the Pfizer vaccine for children aged 12 and up.) See province of NL website, archived:  https://web.archive.org/web/20210607152912/https://www.gov.nl.ca/covid-19/vaccine/gettheshot/"
"333","Ontario","CAN_ON","07-Jun-21","H7_Vaccination policy",4,"G",4,"G","Expanded availability foor second dose of vaccine.    """"As of 8:00 a.m. on Monday, June 7, 2021, individuals turning ages 70 and over in 2021, as well as individuals who received their first dose of an mRNA vaccine on or before April 18, 2021, will be eligible to schedule an appointment to receive their second dose of a COVID-19 vaccine at a mass immunization clinic through the provincial booking system and call centre. Some public health units using their own booking system may expand eligibility sooner.""""    https://web.archive.org/web/20210622022416/https://news.ontario.ca/en/release/1000266/ontario-expanding-accelerated-second-dose-booking-to-more-ontarians-ahead-of-schedule"
"334","Manitoba","CAN_MB","08-Jun-21","H7_Vaccination policy",5,"G",5,"G","No policy change: https://web.archive.org/web/20210627232635/https://www.manitoba.ca/covid19/prs/reopening/milestone-one.html"
"335","Northwest Territories","CAN_NT","08-Jun-21","H7_Vaccination policy",5,"G",5,"G","(Moderna, Pfizer): NTHSSA has begun conducting Pfizer vaccination clinics for 12-17 year olds in various towns and communities.  Moderna vaccination also remains widely available for all residents over 18+within Northwest Territories. 2nd doses continue to be administered on schedule territory-wide (at least 4-weeks and before 4-months).    https://web.archive.org/web/20210614182426/https://www.nthssa.ca/en/services/coronavirus-disease-covid-19-updates/covid-vaccine  https://web.archive.org/web/20210607212733/https://www.nthssa.ca/en/newsroom/public-notice-yellowknife-school-pfizer-vaccine-clinic-june-7-and-8"
"336","Nova Scotia","CAN_NS","09-Jun-21","H7_Vaccination policy",5,"G",5,"G","(A, B, C: Pfizer, Moderna, AstraZeneca)    As of June 3, 2021, Nova Scotians who received their first dose of COVID-19 vaccine on or before April 10 and are scheduled to receive their second dose on or before July 24 can now reschedule their appointments for earlier dates. Source: https://archive.fo/LPhr8"
"337","Alberta","CAN_AB","10-Jun-21","H7_Vaccination policy",5,"G",5,"G","On June 10, the government announced that those who received their first dose of the Covid-19 vaccine in April, in addition to those who received their first dose in March. They also asked those Albertans that received their doses outside of Alberta to report their vaccinations to Alberta Health Services.    https://web.archive.org/web/20210614041125/https://www.alberta.ca/release.cfm?xID=79354ADFC0B14-C356-E4FB-A939D2E2E56F9F5A    https://web.archive.org/web/20210614041228/https://www.alberta.ca/release.cfm?xID=79353AD9F836B-F910-748F-8663E4BA18451F93  "
"338","Ontario","CAN_ON","10-Jun-21","H7_Vaccination policy",4,"G",4,"G","""""The province is further expanding eligibility to help stop the spread of COVID-19 variants and protect communities with the highest rates of Delta (B.1.617) variant transmission. Beginning 8:00 a.m. on Monday, June 14, 2021 individuals who live in Delta hot spots in Halton, Peel, Porcupine, Toronto, Waterloo, Wellington-Dufferin-Guelph and York public health units and also received their first dose of an mRNA vaccine on or before May 9, 2021 will be eligible to book their accelerated second dose appointment through the provincial booking system (for Peel and Toronto public health units), directly through public health units that use their own booking system and through participating pharmacies. Primary care providers will be reaching out to book appointments.""""    https://web.archive.org/web/20210622024009/https://news.ontario.ca/en/release/1000317/ontario-further-accelerates-second-doses-in-delta-hot-spots"
"339","Ontario","CAN_ON","12-Jun-21","H7_Vaccination policy",4,"G",4,"G","""""TORONTO — The Ontario government, in consultation with the Chief Medical Officer of Health and other health experts, including the Ontario Science Advisory Table, is further accelerating the second dose interval for individuals who received their first dose of an AstraZeneca COVID-19 vaccine to eight weeks, with informed consent, from 12 weeks.    With informed consent, individuals can choose between a second dose of AstraZeneca or an mRNA vaccine, at an eight to 12-week interval, recognizing that while waiting 12 weeks helps to ultimately provide more protection, some may choose to receive their second dose sooner to have the increased protection provided by a second dose earlier. All of these options provide protection against COVID-19, including the Delta variant, and have been deemed safe.""""    https://web.archive.org/web/20210622024158/https://news.ontario.ca/en/release/1000329/ontario-accelerates-second-doses-of-astrazeneca-covid-19-vaccine"
"340","Alberta","CAN_AB","13-Jun-21","H7_Vaccination policy",5,"G",5,"G","On June 13 and 14 the government announced a lottery for Albertans who received their COVID-19 vaccine. The first announcement mentioned that all those that received their first shot within a week of Alberta hitting the 70% target of first doses would be eligible for a $1 million CAD prize. The second announcement on the 14th gave additional details and mentioned that those who received their second doses would be eligible for 2 other $1 million CAD prize draws later in the summer.    https://web.archive.org/web/20210620040501/https://www.alberta.ca/release.cfm?xID=793727775DA59-E49F-79A2-176A7A60586B3076"
"341","New Brunswick","CAN_NB","14-Jun-21","H7_Vaccination policy",5,"G",5,"G","On 14 june 2021, the province of New Brunswick (NB) reported that 518,695 New Brunswickers (66% of provincial total population and 74.8% of vaccine-eligible population aged 12+) have received at least one dose of an approved COVID-19 vaccine -- Pfizer, Moderna and AstraZeneca. 77,718 NBers (10% of total pop.) are fully vaccinated having received both required doses. NB, like other Canadian jurisdictions, focussed on delivering first doses with a longer interval before the second dose. 3 groups were the initial focus: A- Key workers (in the health, education and public security sectors; truckers and other workers permitted to cross border), B- Clinically vulnerable groups (indigenous communities, those with complex medical conditions), C- Elderly: Long-term care residents and senior citizens living in home settings. The vaccination eligibility age was lowered in gradual steps with the latest extension to aged 12 and up announced on 26 May. NB has set a target of reaching 75% of the vaccine-eligible population aged 12+ receiving first doses before public health restrictions will be eased further. See government of NB website, archived:  https://web.archive.org/web/20210614150354/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/nb-vaccine.html"
"342","Newfoundland and Labrador","CAN_NL","14-Jun-21","H7_Vaccination policy",5,"G",5,"G","On 14 June 2021, the government of Newfoundland and Labrador (NL) is reporting that, as of 13 June, 346,138 residents (67% of NL’s total population and 72% of the population aged 12+ eligible for vaccination) had received at least one dose of an approved COVID-19 vaccine -- Pfizer, Moderna, AstraZeneca (AZ). (AZ no longer used as first dose.) 27,032 (5% of total population) are fully vaccinated after receiving both required doses. NL, like other Canadian jurisdictions, is focusing on delivering first doses. Vaccines initially went to 3 groups: A- Key workers (health, emergency response, transport sectors, those returning from jobs in other provinces), B- Clinically vulnerable groups (indigenous communities, at-risk health conditions, pregnant mother-to-be), C- Elderly groups (long-term care residents, senior citizens living in the community). Appointments can now be booked by any resident aged 12 and up. (Health Canada has approved the Pfizer vaccine for children aged 12 and up.) See province of NL website, archived:  https://web.archive.org/web/20210614183212/https://www.gov.nl.ca/covid-19/vaccine/gettheshot/"
"343","Nova Scotia","CAN_NS","14-Jun-21","H7_Vaccination policy",5,"G",5,"G","(A, B, C: Pfizer, Moderna, AstraZeneca)    As of June 14, 2021, Nova Scotians who received their first dose of COVID-19 vaccine on or before April 24 and are scheduled to receive their second dose on or before Aug. 7 can now reschedule their appointments for earlier dates. Source: https://archive.fo/tdgYw"
"344","Nova Scotia","CAN_NS","15-Jun-21","H7_Vaccination policy",5,"G",5,"G","(A, B, C: Pfizer, Moderna, AstraZeneca)    As of June 15, 2021, Nova Scotians who are unable to attend a COVID-19 vaccine clinic in their community because of significant health and mobility challenges are now able to receive their first vaccination at home. Source: https://archive.fo/GZprL"
"345","Northwest Territories","CAN_NT","15-Jun-21","H7_Vaccination policy",5,"G",5,"G","(Moderna, Pfizer): Pfizer vaccination clinics continue to administer doses for 12-17 year olds in various towns and communities.  Moderna vaccination also remains widely available for all residents over 18+within Northwest Territories.  Second doses of Pfizer-BioNTech: Recommended be given 3 to 16 weeks apart for 12 years of age and older.  Second doses of Moderna: Recommended be given 4 to 16 weeks apart for 18 years of age and older.    https://web.archive.org/web/20210621194119/https://www.nthssa.ca/en/services/coronavirus-disease-covid-19-updates/covid-vaccine  https://web.archive.org/web/20210621200955/https://www.nthssa.ca/en/services/coronavirus-disease-covid-19-updates/second-doses"
"346","Nunavut","CAN_NU","15-Jun-21","H7_Vaccination policy",5,"G",5,"G","On 15th June, vaccines for youth aged 12 to 17 began rolling out across Nunavut.    Source: http://web.archive.org/web/20210617213659/https://gov.nu.ca/executive-and-intergovernmental-affairs/news/covid-19-gn-update-june-17-2021"
"347","Nova Scotia","CAN_NS","16-Jun-21","H7_Vaccination policy",5,"G",5,"G","(A, B, C: Pfizer, Moderna, AstraZeneca)    As of June 16, 2021 Nova Scotians who received their first dose of COVID-19 vaccine on or before May 1 and are scheduled to receive their second dose on or before August 14 can now reschedule their appointments for earlier dates. Source: https://archive.fo/ut8Fk"
"348","Prince Edward Island","CAN_PE","16-Jun-21","H7_Vaccination policy",5,"G",5,"G","As anyone over the age of 12 yrs is eligible to be vaccinated, this code is at a 5 for 'universal' based on the lowest possible age, and that there are no specific sector/age requirements on vaccine prioritisation anymore.     https://archive.vn/bmXUl  https://archive.vn/k1SBQ   https://archive.vn/K9Bhw"
"349","Alberta","CAN_AB","18-Jun-21","H7_Vaccination policy",5,"G",5,"G","On June 18, the Premier and Minister of Health announced that second doses are open to all those who had their first doses in May, and that anyone can now book a second shot 28 days after their first. They also announced that Alberta has now hit the milestone of 70% of the eligible population with at least 1 dose.    https://web.archive.org/web/20210620035403/https://www.alberta.ca/release.cfm?xID=7940044DF2425-9EF3-7F87-E9A210FDFA107CA9  "
"350","Nova Scotia","CAN_NS","18-Jun-21","H7_Vaccination policy",5,"G",5,"G","(A, B, C: Pfizer, Moderna, AstraZeneca)    As of June 18, 2021 Nova Scotians who received their first dose of COVID-19 vaccine on or before May 14 and are scheduled to receive their second dose on or before August 27 can now reschedule their appointments for earlier dates. Source: https://archive.fo/i9llk"
"351","New Brunswick","CAN_NB","21-Jun-21","H7_Vaccination policy",5,"G",5,"G","On 21 june 2021, the province of New Brunswick (NB) reported that 529,560 New Brunswickers (68% of provincial total population and 76% of vaccine-eligible population aged 12+) have received at least one dose of an approved COVID-19 vaccine -- Pfizer, Moderna and AstraZeneca (AZ now recommended only as 2nd doses for those aged 55+ who received AZ as 1st dose). 132,827 NBers (17% of total pop. and 19% of vax-eligible) are fully vaccinated having received both required doses. NB, like other Canadian jurisdictions, focussed on delivering first doses with a longer interval before the second dose, but has now moved ahead with delivering 2nd doses. 3 groups were the initial focus: A- Key workers (in the health, education and public security sectors; truckers and other workers permitted to cross border), B- Clinically vulnerable groups (indigenous communities, those with complex medical conditions), C- Elderly: Long-term care residents and senior citizens living in home settings. The vaccination eligibility age was lowered in gradual steps with the latest extension to aged 12 and up announced on 26 May. NB has now achieved the target of reaching 75% of the vaccine-eligible population aged 12+ receiving first doses and has implemented the path-to-green easing of public health restrictions. See government of NB website, archived:  https://web.archive.org/web/20210621142251/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/nb-vaccine.html"
"352","Newfoundland and Labrador","CAN_NL","21-Jun-21","H7_Vaccination policy",5,"G",5,"G","On 21 June 2021, the government of Newfoundland and Labrador (NL) is reporting that, as of 17 June, 362,719 residents (70% of NL’s total population and 75% of the population aged 12+ eligible for vaccination) had received at least one dose of an approved COVID-19 vaccine -- Pfizer, Moderna, AstraZeneca (AZ no longer used as first dose.) 41,336 (8% of total population) are fully vaccinated after receiving both required doses. NL, like other Canadian jurisdictions, has been focussing on delivering first doses. Vaccines initially went to 3 groups: A- Key workers (health, emergency response, transport sectors, those returning from jobs in other provinces), B- Clinically vulnerable groups (indigenous communities, at-risk health conditions, pregnant mother-to-be), C- Elderly groups (long-term care residents, senior citizens living in the community). Appointments can now be booked by any resident aged 12 and up. (Health Canada has approved the Pfizer vaccine for children aged 12 and up.) See province of NL website, archived:  https://web.archive.org/web/20210621211437/https://www.gov.nl.ca/covid-19/vaccine/gettheshot/"
"353","Ontario","CAN_ON","21-Jun-21","H7_Vaccination policy",4,"G",4,"G","""""With a majority of Ontario adults having received their first dose of the vaccine, providing a strong level of protection from COVID-19, the province is accelerating eligibility to book a second dose appointment as follows:    As of Monday, June 21, 2021 at 8:00 a.m., all Ontarians who received their first dose of an mRNA COVID-19 vaccine on or before May 9, 2021 will be eligible to book or rebook their second dose appointment at a shortened interval.  As of Wednesday, June 23, 2021 at 8:00 a.m., individuals who received their first dose of an mRNA vaccine on or before May 30, 2021 and who live in the catchment area of one of the 10 public health units identified as Delta hot spots (Durham, Halton, Hamilton, Peel, Porcupine, Simcoe-Muskoka, Toronto, Waterloo, Wellington-Dufferin-Guelph, and York public health units) will be eligible to book or rebook their second dose appointment at a shortened interval.  Starting the week of June 28, 2021 (days / sequence to be confirmed) all Ontarians aged 18 and over who have received their first dose of an mRNA COVID-19 vaccine will be eligible to book their second dose appointment. The appointment will be scheduled at least 28 days after the first dose, per the recommended interval.""""    https://web.archive.org/web/20210622024736/https://news.ontario.ca/en/release/1000367/accelerated-second-dose-eligibility-continues-ahead-of-schedule"
"354","Northwest Territories","CAN_NT","22-Jun-21","H7_Vaccination policy",5,"G",5,"G","(Moderna, Pfizer): Pfizer vaccination clinics continue to administer doses for 12-17 year olds in various towns and communities.  Moderna vaccination also remains widely available for all residents over 18+within Northwest Territories.  Second doses of Pfizer-BioNTech: Recommended be given 3 to 16 weeks apart for 12 years of age and older.  Second doses of Moderna: Recommended be given 4 to 16 weeks apart for 18 years of age and older.    https://web.archive.org/web/20210627214604/https://www.nthssa.ca/en/services/coronavirus-disease-covid-19-updates/covid-vaccine  https://web.archive.org/web/20210627214858/https://www.nthssa.ca/en/services/coronavirus-disease-covid-19-updates/second-doses"
"355","Alberta","CAN_AB","25-Jun-21","H7_Vaccination policy",5,"G",5,"G","On June 25 it was announced that Alberta has now surpassed 4 million doses administered. """"71.3 per cent of Albertans have received at least one dose and 34.3 per cent are fully immunized against COVID-19"""".  Messaging is now that people can mix their vaccines as well: """"All the COVID-19 vaccines available in Alberta are safe and effective. If you received a Pfizer vaccine for your first dose, you can get a Pfizer or Moderna for your second. Both vaccines are considered interchangeable, so book the first appointment available.    https://web.archive.org/web/20210627214848/https://www.alberta.ca/release.cfm?xID=79453B0F66AD3-CE72-4B02-63E3C406F614172E  "
"356","Nova Scotia","CAN_NS","25-Jun-21","H7_Vaccination policy",5,"G",5,"G","(A, B, C: Pfizer, Moderna, AstraZeneca)    As of June 25, 2021, Nova Scotians who received their first dose of COVID-19 vaccine on or before May 20 and are scheduled to receive their second dose on or before September 2 can now reschedule their appointments for earlier dates. Source: https://archive.fo/Byn2S"
"357","New Brunswick","CAN_NB","28-Jun-21","H7_Vaccination policy",5,"G",5,"G","On 28 june 2021, the province of New Brunswick (NB) reported that 537,160 New Brunswickers (69% of provincial total population and 78% of vaccine-eligible population aged 12+) have received at least one dose of an approved COVID-19 vaccine -- Pfizer, Moderna and AstraZeneca (AZ now recommended only as 2nd doses for those aged 55+ who received AZ as 1st dose). 209,173 NBers (27% of total pop. and 30% of vax-eligible) are fully vaccinated having received both required doses. NB, like other Canadian jurisdictions, focused on delivering first doses with a longer interval before the second dose, but has now moved ahead with delivering 2nd doses. 3 groups were the initial focus: A- Key workers (in the health, education and public security sectors; truckers and other workers permitted to cross border), B- Clinically vulnerable groups (indigenous communities, those with complex medical conditions), C- Elderly: Long-term care residents and senior citizens living in home settings. The vaccination eligibility age was lowered in gradual steps with the latest extension to aged 12 and up announced on 26 May. NB has now achieved the target of reaching 75% of the vaccine-eligible population aged 12+ receiving first doses and has implemented the path-to-green easing of public health restrictions. See government of NB website, archived:  https://web.archive.org/web/20210629021512/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/nb-vaccine.html"
