"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"1158","Tennessee","US_TN","16-Dec","H1_Public.information.campaigns",2,"G",2,"G","The COVID-19 Public Information Number 877-857-2945 or 833-556-2476 remains available from 10AM–8PM on weekdays (Monday-Friday) and 10AM-4PM on weekends(Saturday-Sunday).    A campaign to provide mental health support under the name of ""Resilient TN"" was also launched.   “The pandemic has led to more isolation and during that isolation, it has triggered those anxieties, those feelings of anxiety, those feelings of depression,” Charles Winton, Program Director at Lakeside Behavioral Health, said.    In addition to media messages, the month-long Resilient TN Campaign plans to do social media outreach, virtual trainings, and events helping Tennesseans struggling with depression and drug use.   https://web.archive.org/web/20201215132345/https://www.wmcactionnews5.com/2020/12/06/tennessee-department-health-launches-campaign-support-mental-health-during-holidays/"
"1159","Florida","US_FL","19-Dec","H1_Public.information.campaigns",2,"T",2,"T","Miami-Dade County continues to campaign educational messages and materials for residents to fight against the spread of the coronavirus. A recent hashtag is #WeCanWeWill or #PodemosLoHaremos.    Link:  https://web.archive.org/web/20201219143141/https://twitter.com/MiamiDadeEM/status/1340303380758073347"
"1160","Louisiana","US_LA","19-Dec","H1_Public.information.campaigns",2,"G",2,"G","The Louisiana Department of Health posts content on social media regarding the COVID-19 vaccine and information to demistify it and encourage residents to get the vaccine.     Link:  https://web.archive.org/web/20201219214447/https://twitter.com/LADeptHealth/status/1340412645975986176"
"1161","Alaska","US_AK","20-Dec","H1_Public.information.campaigns",2,"G",2,"G","Alaska's COVID-19 website remains live.    https://web.archive.org/web/20201220214558/https://covid19.alaska.gov/"
"1162","Louisiana","US_LA","20-Dec","H1_Public.information.campaigns",2,"G",2,"G","Louisiana Department of Health continues to update residents about vaccine allocation and distribution in the state on social media.    Link:  https://archive.vn/Q5Zcl"
"1163","Delaware","US_DE","16-Nov","H2_Testing.policy",3,NA,3,NA,"In a press release for the week of 16 November, Governor John Carney advises people, ""Please consider getting a free test—whether you have symptoms or not. Testing for COVID-19 is the best way to track the spread of this virus and contain potential outbreaks.""    See the Press Release:  https://archive.fo/3Fl6e"
"1164","Georgia","US_GA","16-Nov","H2_Testing.policy",3,NA,3,NA,"No changes to policy after checking all relevant sources."
"1165","New Jersey","US_NJ","16-Nov","H2_Testing.policy",3,NA,3,NA,"""Testing is available to everyone in New Jersey. Anyone who wants a COVID-19 diagnostic test can now get one at any of the 400+ testing sites across New Jersey.    To help increase testing capacity, the State has authorized the more than 18,000 licensed pharmacists in New Jersey to administer FDA-approved or authorized COVID-19 tests to their customers. The Department of Health has also issued a standing order allowing New Jersey residents to get tested for COVID-19 without a prescription.    You can now get tested for COVID-19 at many pharmacies across New Jersey as well as health care facilities and locations set up by counties and cities. To find a testing site near you, visit covid19.nj.gov/testing""    https://web.archive.org/web/20201122225646/https://covid19.nj.gov/faqs/nj-information/testing-and-treatment/how-is-new-jersey-increasing-access-to-covid-19-testing"
"1166","Rhode Island","US_RI","16-Nov","H2_Testing.policy",3,NA,1,NA,"Latest update to the testing policy introduces new instructions for students returning to school to get tested. The testing data is also openly available on the link below. Asymtomatic testing is still available, thus 3 is maintained.     https://web.archive.org/web/20200917011510/https://ri-department-of-health-covid-19-data-rihealth.hub.arcgis.com/"
"1167","Tennessee","US_TN","16-Nov","H2_Testing.policy",3,NA,3,NA,"On 4 November 2020, Governor Lee announced that his Unified Command Group was offering drive-through COVID testing in several counties across the state on 7th November. These tests were 'free to those who want to receive a test'. The sites were opened again one week later, on 14 November, per Governor Lee's Facebook. The press release is archived here: /web/20201207211728/https://www.tn.gov/governor/news/2020/11/4/tennessee-s-unified-command-continues-to-focus-on-rural-counties-with-covid-19-testing-events-this-weekend.html"
"1168","Virgin Islands","US_VI","16-Nov","H2_Testing.policy",1,NA,1,NA,"The Territory does not appear to have made tests more widely available. The number of tests conducted overall is 27338.    https://web.archive.org/web/20201014190157/https://www.covid19usvi.com/sites/default/files/2020-05/Lab%20Faqs.pdf"
"1169","West Virginia","US_WV","16-Nov","H2_Testing.policy",3,NA,3,NA,"On November 16, Gov. Justice provided an overview of the 47 counties that have upcoming free testing events scheduled for the near future through the Governor’s Aggressive Testing initiative.    This testing is available to all residents, including asymptomatic individuals. Proof of insurance is not required. Attendees should bring identification, such as a driver’s license or proof of address, to help in returning test results. Those under the age of 18 must be accompanied by a parent or legal guardian.    Each county reaching Red or Orange status in the DHHR's County Alert System map (Click ""County Alert System"" tab) is required to set up at least one free testing site within the same day. Each county reaching Gold status is required to set up at least one free testing site within 48 hours.    Walgreens is now offering free testing at 54 locations statewide, including several new testing sites. Locations include stores in Berkeley, Boone, Brooke, Cabell, Clay, Fayette, Gilmer, Greenbrier, Hampshire, Hancock, Harrison, Jackson, Jefferson, Kanawha, Lincoln, Logan, Marion, McDowell, Mercer, Monongalia, Nicholas, Pocahontas, Preston, Putnam, Raleigh, Randolph, Summers, Taylor, Upshur, Wayne, Wetzel, Wood, and Wyoming counties.    Fruth Pharmacy is also offering free testing at 12 of their locations statewide, including stores in Cabell, Jackson, Kanawha, Mason, Putnam, Roane, and Wood counties.    Pre-registration is required for pharmacy drive-thru testing.    See the office of the Governor press release, archived: https://web.archive.org/web/20201123142901/https://governor.wv.gov/News/press-releases/2020/Pages/-COVID-19-UPDATE-Gov.-Justice-provides-reminder-that-updated-face-covering-requirement-is-now-in-effect.aspx"
"1170","Connecticut","US_CT","17-Nov","H2_Testing.policy",3,NA,3,NA,"Testing available throughout CT; anyone is able to get a test:   https://web.archive.org/web/20201129225018/https://portal.ct.gov/Coronavirus/Covid-19-Knowledge-Base/COVID-19-Testing"
"1171","Kentucky","US_KY","17-Nov","H2_Testing.policy",3,NA,3,NA,"On 17 November, 2020, case numbers in Kentucky were surging. As the Beshear Administration pondered greater state-level restrictions, they announced the start of surge testing in Lexington and reiterated the need to cooperate actively with contact tracers. Press release: https://web.archive.org/web/20201130200850/https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=473"
"1172","Louisiana","US_LA","17-Nov","H2_Testing.policy",2,NA,2,NA,"The Louisiana Department of Health recommends COVID-19 testing for any patients who are experiencing symptoms such as fever, cough or shortness of breath. If you have these symptoms, contact your primary care physician for guidance.     Link: https://web.archive.org/web/20201123073758/https://ldh.la.gov/index.cfm/page/3934"
"1173","Massachusetts","US_MA","17-Nov","H2_Testing.policy",3,NA,3,NA,"No change in policy found."
"1174","Washington DC","US_DC","18-Nov","H2_Testing.policy",2,NA,3,NA,"No policy change"
"1175","Hawaii","US_HI","18-Nov","H2_Testing.policy",3,NA,3,NA,"According to the State of Hawaii, ""Testing may be necessary for people who have symptoms of COVID-19 or people who have had close contact (within 6 feet for a total of 15 minutes or more) with someone with a confirmed case of COVID-19. People who have been asked or referred to get COVID-19 testing by a healthcare provider or a local/state health department should get tested.""    https://web.archive.org/web/20201122200616/https://hawaiicovid19.com/testing-isolation-quarantine/    https://web.archive.org/web/20201122200616/https://hawaiicovid19.com/testing-isolation-quarantine/"
"1176","Pennsylvania","US_PA","18-Nov","H2_Testing.policy",3,NA,3,NA,"(Testing remains available and accessible for all Pennsylvanians)    In April, the Wolf Administration developed an enhanced testing strategy with a focus on three pillars: ensuring testing is accessible for all Pennsylvanians with symptoms of COVID-19; available by increasing supply and building community capacity and adaptable to the evolving landscape of the virus and data.    It is a top priority to ensure that all people in Pennsylvania who are experiencing symptoms of COVID-19 or who have been exposed to someone with COVID-19 have access to diagnostic testing.    https://web.archive.org/web/20201118030256/https://www.health.pa.gov/topics/disease/coronavirus/Pages/Testing-Strategy.aspx"
"1177","West Virginia","US_WV","18-Nov","H2_Testing.policy",3,NA,3,NA,"On November 18, Gov. Justice provided an overview of the 48 counties that have upcoming free testing events scheduled for the near future through the Governor’s Aggressive Testing initiative.    This testing is available to all residents, including asymptomatic individuals. Proof of insurance is not required. Attendees should bring identification, such as a driver’s license or proof of address, to help in returning test results. Those under the age of 18 must be accompanied by a parent or legal guardian.    Gov. Justice also offered a reminder that, as part of his administration’s efforts to expand free COVID-19 testing throughout West Virginia, the State is now partnering with Walgreens and West Virginia-based company Fruth Pharmacy to offer dozens of new free testing sites at several of their pharmacy drive-thrus.    Walgreens is offering free testing at 54 locations statewide, including several new testing sites. Locations include stores in Berkeley, Boone, Brooke, Cabell, Clay, Fayette, Gilmer, Greenbrier, Hampshire, Hancock, Harrison, Jackson, Jefferson, Kanawha, Lincoln, Logan, Marion, McDowell, Mercer, Monongalia, Nicholas, Pocahontas, Preston, Putnam, Raleigh, Randolph, Summers, Taylor, Upshur, Wayne, Wetzel, Wood, and Wyoming counties.    Fruth Pharmacy is also offering free testing at 12 of their locations statewide, including stores in Cabell, Jackson, Kanawha, Mason, Putnam, Roane, and Wood counties.    Pre-registration is required for pharmacy drive-thru testing.    See the Office of the Governoe website, archived: https://web.archive.org/web/20201123144606/https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Gov.-Justice-discusses-rising-case-numbers-in-West-Virginia-and-across-America.aspx    "
"1178","Nebraska","US_NE","19-Nov","H2_Testing.policy",3,NA,3,NA,"On November 19, All Test Nebraska locations and the Test Nebraska hotline will be closed next Thursday, Nov. 26 for Thanksgiving, and will re-open for regularly scheduled hours on Friday, Nov. 27. There will be no interruption in lab services during the holiday.    Those who may have been exposed to COVID-19 or who are experiencing symptoms can receive a free test through Test Nebraska. Symptoms can include a fever or chills, cough, shortness of breath or difficulty breathing, tiredness, muscle aches, headaches, loss of taste or smell, sore throat, runny nose, nausea or vomiting, and diarrhea.    Visit Testnebraska.com, or TestNebraska/es for Spanish, to schedule an appointment at one of more than 60 Test Nebraska locations across the state. Nebraskans with general questions about testing or who need help completing the online assessment can call the Test Nebraska hotline at (402) 207-9377.    See the department of Health and Human Service website, archive: https://web.archive.org/web/20201123134905/http://dhhs.ne.gov/Pages/DHHS-Wednesday-COVID-19-Update-11182020.aspx  "
"1179","Florida","US_FL","20-Nov","H2_Testing.policy",2,NA,2,NA,"Miami-Dade County's Emergency Management reminds residents of free COVID-19 testing sites across the County.    Link:  https://web.archive.org/web/20201121191137/https://twitter.com/MiamiDadeEM/status/1329790356452466693"
"1180","Georgia","US_GA","20-Nov","H2_Testing.policy",3,NA,3,NA,"Georgia DPH reminds residents how to stay safe from COVID-19 during Thanksgiving.     Reference:  https://web.archive.org/save/https://twitter.com/GaDPH/status/1329786826480037896"
"1181","Kansas","US_KS","20-Nov","H2_Testing.policy",3,NA,3,NA,"Nov 20 - COVID 19 testing in Kansas is going to be ramped up as the testing rate has been one of the lowest in the country at 131/100,000 people. The testing standing order which was extended past Nov 15, shows persons must fulfil a set of criteria in order to be eligible for testing.     https://web.archive.org/web/20201124063801/https://www.kmbc.com/article/marine-surprises-his-mother-in-massachusetts-ahead-of-holidays/34754701    https://web.archive.org/web/20201124065945/https://www.coronavirus.kdheks.gov/DocumentCenter/View/1599/Secretary-Norman-COVID-19-Testing-Standing-Order"
"1182","Maine","US_ME","20-Nov","H2_Testing.policy",3,NA,3,NA,"On 19th November, Maine DHHS announced that from 20th November Walgreens would begin opening 52 additional drive-through antigen testing centres throughout Maine. These will be available to people experiencing symptoms of the virus. Given that testing is still widely available for people without symptoms, the indicator’s level does not change.     Source: http://web.archive.org/web/20201123114348/https://www.maine.gov/tools/whatsnew/index.php?topic=DHS+Press+Releases&id=3651365&v=dhhs_article_2020"
"1183","North Carolina","US_NC","20-Nov","H2_Testing.policy",2,NA,3,NA,"During the weekend of November 20-22, 2020, the North Carolina Department of Health and Human Services offered free testing for anyone regardless of symptoms and insurance coverage, at more than 120 locations in preparation for thanksiving.    Reference:   https://web.archive.org/save/https://governor.nc.gov/news/north-carolina-expands-pre-thanksgiving-no-cost-covid-19-testing-partnership-retailers-test"
"1184","Tennessee","US_TN","20-Nov","H2_Testing.policy",3,NA,3,NA,"On 20 November, 2020, Governor Lee posted a reminder about testing on his Facebook page. The message said that free testing is available to all through their local health departments. He reiterated this message on 2 December. Link here: https://web.archive.org/web/20201207212943/https://www.facebook.com/GovBillLee/photos/a.677037772710416/1167107990370056"
"1185","West Virginia","US_WV","20-Nov","H2_Testing.policy",3,NA,3,NA,"On November 20, Gov. Justice announced that a new online map of all free COVID-19 testing locations across West Virginia has been launched on the state’s COVID-19 website.    Users can filter the map by type of testing site, including daily testing events, recurring testing events, and pharmacy testing locations.    Each location is marked on the map with a pin. After finding a testing location nearby, users are able to click on the pin for more information about that particular testing site, including the specific location and timeframe during which testing will be held.    See the Governor website, archived: https://web.archive.org/web/20201123145109/https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Gov.-Justice-State-prepared-for-efficient-vaccine-distribution-unveils-new-online-map-of-free-testing-sites.aspx"
"1186","Alaska","US_AK","21-Nov","H2_Testing.policy",3,NA,3,NA,"As of November 21, there is no detected change in this indicator after searching news articles, press releases and executive orders."
"1187","South Carolina","US_SC","21-Nov","H2_Testing.policy",3,NA,3,NA,"SCDHEC posts COVID-19 testing sites frequently online including Twitter.     Link:  https://web.archive.org/web/20201121193950/https://twitter.com/scdhec/status/1330199490343612423"
"1188","Vermont","US_VT","21-Nov","H2_Testing.policy",3,NA,3,NA,"No changes detected in this indicator after searching news articles, press releases and executive orders."
"1189","California","US_CA","22-Nov","H2_Testing.policy",3,NA,3,NA,"As of 22 November, testing remains generally available in California. As per the state website: California’s testing capacity and turnaround time have improved. As a result, until further notice, all testing requests will have equal priority.    When demand for tests exceed capacity, CDPH will prioritize testing based on risk, as follows:    First priority  Hospitalized patients with COVID-19 symptoms, those identified through an outbreak or contact tracing investigation.    Second priority:  All other individuals with COVID-19 symptoms, close contacts of confirmed cases, people without symptoms, but who are: residents in group living facilities, healthcare workers who care for COVID-19 patients, workers in group living facilities and in-home support services, workers in the emergency service sector who have frequent interactions with the public or people with COVID-19. This includes first responders and other public service departments, workers in correctional facilities, hospital admission and discharge patients.    Third priority:  People without symptoms, but who are: essential workers, education workers who have frequent interactions with students or the public.    Fourth priority  People without symptoms, but who are: at risk of infection, being tested by their employer.    COVID-19 testing website: https://web.archive.org/web/20201123075143/https://covid19.ca.gov/get-tested/"
"1190","North Dakota","US_ND","22-Nov","H2_Testing.policy",2,NA,2,NA,"Starting this week until Dec. 31 the North Dakota Department of Health will roll out free rapid testing for K-12 school staff in pilot project to slow COVID-19 spread.    https://web.archive.org/web/20201207084423/https://www.health.nd.gov/news/north-dakota-roll-out-free-rapid-testing-k-12-school-staff-pilot-project-slow-covid-19-spread"
"1191","Arizona","US_AZ","23-Nov","H2_Testing.policy",3,NA,3,NA,"The testing locations advertised appear to be available to patients without symptoms.  https://web.archive.org/web/20201129112714/https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-testing"
"1192","Maryland","US_MD","23-Nov","H2_Testing.policy",3,NA,3,NA,"This press release from the MDOH (linked below) shows the COVID-19 testing sites operating over Thanksgiving weekend. Tests are available for the following people:     “Symptomatic individuals;  All who suspect exposure, including those who are asymptomatic;  Individuals who are at risk of exposure, including workers in frequent contact with the public in health care, emergency services, food and grocery, retail or manufacturing, public transportation, educational, and other congregate settings;  Individuals who have been in large gatherings; and  Individuals who have traveled recently, including those who have traveled to a state with a COVID-19 test positivity rate above ten percent or a case rate over 20 per 100,000.”    Source: http://web.archive.org/web/20201201101335/https://health.maryland.gov/newsroom/Pages/Media-Advisory-List-of-COVID-19-Testing-Sites-in-Operation-This-Week-%E2%80%93-Thanksgiving-Holiday-Closures.aspx"
"1193","Maine","US_ME","23-Nov","H2_Testing.policy",3,NA,3,NA,"On 18th November, Maine DHHS announced that on 23rd November it would be opening a new “swab and send” testing site at the University of Maine, Machias. The site provides free COVID-19 tests to people who think they need one, regardless of symptoms and without the need for a referral from a healthcare provider.     The site will be open from 23rd November until at least the week of 25th January 2021, when the University of Maine’s spring semester begins. This information does not change this indicator’s level, but it does show that Maine’s testing capability is increasing, particularly among the student population.     Source: http://web.archive.org/web/20201123114109/https://www.maine.gov/tools/whatsnew/index.php?topic=DHS+Press+Releases&id=3645762&v=dhhs_article_2020"
"1194","North Carolina","US_NC","23-Nov","H2_Testing.policy",3,NA,2,NA,"Policy returns to testing available for those who are symptomatic, following a weekend of free testing in anticipation of thanksgiving. "
"1195","New Hampshire","US_NH","23-Nov","H2_Testing.policy",3,NA,3,NA,"""Most health insurance plans cover tests for COVID-19 without a copay, coinsurance, or deductible. Many locations throughout the state including hospitals, pharmacies, primary care offices, urgent care centers and many other locations offer COVID-19 tests. Tests for active COVID-19 disease are available in locations across New Hampshire and include both the polymerase chain reaction (PCR) test and the rapid antigen test. The PCR test is for persons with or without symptoms of COVID-19. The rapid antigen test is for persons with symptoms and within a specific timeframe after onset of symptoms.""    https://web.archive.org/web/20201120081001/https://www.dhhs.nh.gov/dphs/cdcs/covid19/documents/covid-testing-options.pdf"
"1196","New Jersey","US_NJ","23-Nov","H2_Testing.policy",3,NA,3,NA,"""Testing is available to everyone in New Jersey. Anyone who wants a COVID-19 diagnostic test can now get one at any of the 400+ testing sites across New Jersey.    To help increase testing capacity, the State has authorized the more than 18,000 licensed pharmacists in New Jersey to administer FDA-approved or authorized COVID-19 tests to their customers. The Department of Health has also issued a standing order allowing New Jersey residents to get tested for COVID-19 without a prescription.    You can now get tested for COVID-19 at many pharmacies across New Jersey as well as health care facilities and locations set up by counties and cities. To find a testing site near you, visit covid19.nj.gov/testing""    https://web.archive.org/web/20201122225646/https://covid19.nj.gov/faqs/nj-information/testing-and-treatment/how-is-new-jersey-increasing-access-to-covid-19-testing"
"1197","Georgia","US_GA","24-Nov","H2_Testing.policy",3,NA,3,NA,"No changes to policy after checking all relevant sources. "
"1198","Maine","US_ME","24-Nov","H2_Testing.policy",3,NA,3,NA,"The attached webpage indicates that testing at the University of Maine, Machias site is indeed going ahead.     Source: http://web.archive.org/web/20201130103025/https://www.maine.gov/covid19/restartingmaine/keepmainehealthy/testing/u-maine-machias"
"1199","Minnesota","US_MN","24-Nov","H2_Testing.policy",3,NA,3,NA,"The Minnesota Covid-19 Response page now indicates that some testing locations no longer require symptoms and will test suspected cases. Most testing locations require symptoms, but the number of testing locations that have chosen to broaden criteria has expanded significantly. Many now allow pre-procedural testing, and some continue to allow testing for suspected exposures or or after having attended an event.  https://mn.gov/covid19/for-minnesotans/if-sick/testing-locations/  (Archive not possible)"
"1200","North Carolina","US_NC","24-Nov","H2_Testing.policy",2,NA,2,NA,"No changes to policy after checking all relevant sources. "
"1201","Nevada","US_NV","24-Nov","H2_Testing.policy",2,NA,3,NA,"The stated goal of Nevada public health is to provide a test to anyone who wants one regardless of symptoms or contact with known infection.  However as the current website makes clear, there is still screening of people prior to referral for the test in order to calibrate availabiity and demand.    https://web.archive.org/web/20201130132014/https://nvhealthresponse.nv.gov/find-covid-19-testing-in-nevada/"
"1202","New York","US_NY","24-Nov","H2_Testing.policy",3,NA,3,NA,"(No Change)  On April 17, 2020, Executive Order 202.19, as extended, was issued requiring the  establishment of a single, statewide coordinated testing prioritization process that shall require  all laboratories in the state, both public and private, that conduct COVID-19 diagnostic testing,  to complete such COVID-19 diagnostic testing only in accordance with such process.  To support the statewide coordinated testing prioritization, health care providers can authorize  any New Yorker for testing, but may consider prioritization of vulnerable groups, e.g. symptomatic individuals or individuals less than 21 years of age who have symptoms consistent with Multisystem Inflammatory Syndrome in Children (MIS-C), etc.    https://web.archive.org/web/20201130175030/https://coronavirus.health.ny.gov/covid-19-testing  Testing Protocol: https://web.archive.org/web/https://coronavirus.health.ny.gov/system/files/documents/2020/07/doh_covid19_revisedtestingprotocol_070220.pdf"
"1203","South Carolina","US_SC","24-Nov","H2_Testing.policy",3,NA,3,NA,"South Carolina Department of Health and Environmental Control (SCDHEC) continues efforts to increase COVID-19 testing capacities especially during the holiday season. Public health officials continue urging residents to practice social distancing and wearing face maks to stop the spread of illness.     Link:  https://web.archive.org/web/20201123204125/https://scdhec.gov/news-releases/south-carolina-sees-increased-covid-19-testing-advance-thanksgiving-masks-social  https://web.archive.org/web/20201128223748/https://twitter.com/scdhec/status/1331321493335240704"
"1204","Utah","US_UT","24-Nov","H2_Testing.policy",2,NA,2,NA,"November 24:  Although testing is for symptomatic people around the state generally, all colleges and universities per the governors November 24 order are now offering screening testing for students and staff offered free regardless of exposure or symptoms. https://web.archive.org/save/https://coronavirus.utah.edu/ https://web.archive.org/web/20201207163656/https://www.byu.edu/coronavirus/    "
"1205","California","US_CA","25-Nov","H2_Testing.policy",3,NA,3,NA,"As of November 25, testing remained generally available to any Californian who needed it. The state testing website states: ""California’s testing capacity and turnaround time have improved. As a result, until further notice, all testing requests will have equal priority.""    California testing site: https://web.archive.org/web/20201130205753/https://covid19.ca.gov/get-tested/"
"1206","Massachusetts","US_MA","25-Nov","H2_Testing.policy",3,NA,3,NA,"Testing remains generally available for all.  Residents of communities that are at higher risk for COVID-19 spread are encouraged to get a COVID-19 test even if they have no symptoms.   A list of communities that are high-risk is regularly maintained and updated on the official webpage (www.mass.gov/StopTheSpread).    https://web.archive.org/web/20201125210434/https://www.mass.gov/info-details/about-covid-19-testing"
"1207","Missouri","US_MO","25-Nov","H2_Testing.policy",2,NA,3,NA,"On November 25, The State of Missouri continues to host community testing events throughout the state each week.     Missourians can register for these events currently scheduled at health.mo.gov/communitytest and also continue to check back for future opportunities to be tested at an event nearby.    Missouri residency is the only requirement; individuals do not have to live in the county in which they are tested, and they do not have to be experiencing symptoms. Any Missouri residents who wish to be tested with a self-administered nasal swab to determine if they have an active COVID-19 infection can do so at the specified sites in each region at no cost to the individual.     Registration is now open for upcoming community testing events scheduled between Nov. 30-Dec. 12 in the following counties: Adair, Buchanan, Clark, Clay, Cole, Cooper, Crawford, Gentry, Greene, Henry, Howell, Jasper, Jefferson, Perry, Pike, Platte, Saline, St. Charles, Warren and Webster.     See the Missouri Department of Health & Senior Service pressrelease, archived: https://web.archive.org/web/20201203132251/https://health.mo.gov/news/newsitem/uuid/b3e3e254-c8e8-4804-aecd-d92cb6b9640a/free-covid-19-testing-opportunities-available-throughout-missouri"
"1208","South Carolina","US_SC","25-Nov","H2_Testing.policy",3,NA,3,NA,"South Carolina Governor McMaster enacts Executive Order No. 2020-73 authorizing the SC DHEC to issue a statewide standing order for voluntary testing of students, teachers, and faculty at public schools.     Link:  https://archive.vn/KuJvQ"
"1209","Alabama","US_AL","26-Nov","H2_Testing.policy",3,NA,3,NA,"Testing continues to be widely available."
"1210","Idaho","US_ID","29-Nov","H2_Testing.policy",2,NA,2,NA,"Testing advice on heath department websites remains to get tested if you are experiencing a fever or cough.  There does not appear to be any widespread testing for any individual seeking at test.  An example of a current health website is found here:  https://web.archive.org/web/20201116162703/https://www.cdhd.idaho.gov/dac-coronavirus.php"
"1211","Connecticut","US_CT","30-Nov","H2_Testing.policy",3,NA,3,NA,"Testing available throughout CT; anyone is able to get a test:   https://web.archive.org/web/20201129225018/https://portal.ct.gov/Coronavirus/Covid-19-Knowledge-Base/COVID-19-Testing"
"1212","Oklahoma","US_OK","30-Nov","H2_Testing.policy",3,NA,3,NA,"The Oklahoma State Department of Health announced that beginning Nov. 30 Oklahomans can opt-in to receive negative test result notification via text message while positive test results will be informed by phone.    https://web.archive.org/web/20201207054312/https://oklahoma.gov/health/newsroom/2020/december/state-department-of-health-launches-mtx-automated-system.html"
"1213","South Carolina","US_SC","30-Nov","H2_Testing.policy",3,NA,3,NA,"SCDHEC continues to regularly announce daily locations for free COVID testing across the state with 57 DHEC testing locations scheduled on November 30th alone.     Link:  https://web.archive.org/web/20201130224902/https://twitter.com/scdhec/status/1333426337445515267"
"1214","Vermont","US_VT","30-Nov","H2_Testing.policy",3,NA,3,NA,"No change detected in this indicator after searching news articles, press releases and executive orders."
"1215","Arizona","US_AZ","01-Dec","H2_Testing.policy",3,NA,3,NA,"The testing locations advertised appear to be available to patients without symptoms.  https://web.archive.org/web/20201206033208/https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-testing"
"1216","Maine","US_ME","01-Dec","H2_Testing.policy",3,NA,3,NA,"There have been no updates on Maine's testing policy or capabilities since 23rd November, so this indicator remains at 3. "
"1217","Minnesota","US_MN","01-Dec","H2_Testing.policy",3,NA,3,NA,"The Minnesota Covid-19 Response page now indicates that some testing locations no longer require symptoms and will test suspected cases. Most testing locations require symptoms, but the number of testing locations that have chosen to broaden criteria has expanded significantly. Many now allow pre-procedural testing, and some continue to allow testing for suspected exposures or or after having attended an event.  https://mn.gov/covid19/for-minnesotans/if-sick/testing-locations/  (Archive not possible)"
"1218","North Carolina","US_NC","01-Dec","H2_Testing.policy",2,NA,2,NA,"No changes to policy after checking relevant resources."
"1219","Oregon","US_OR","01-Dec","H2_Testing.policy",2,NA,2,NA,"There are some free community testing sights, and most insurers cover the cost of tests in Oregon, including the Oregon Health Plan. https://web.archive.org/web/20201206184359/https://govstatus.egov.com/or-oha-covid-19-testing"
"1220","Virginia","US_VA","01-Dec","H2_Testing.policy",3,NA,3,NA,"(Testing remains generally available)"
"1221","Vermont","US_VT","01-Dec","H2_Testing.policy",3,NA,3,NA,"No change detected in this indicator after searching news articles, press releases and executive orders."
"1222","Nebraska","US_NE","02-Dec","H2_Testing.policy",3,NA,3,NA,"On December 2, the Gov. Ricketts discussed about testing. All Nebraskans are eligible for testing through Test Nebraska.  I encourage Nebraskans to continue to sign up, take the assessment, and schedule a time to get tested.  We have now delivered over 479,000 test results.  Over the past month, Test Nebraska has been turning around tests between 24-48 hours from swab to patient result.  We continue to expand testing.  The Oakview location in Omaha has moved from 1,200 to 1,400 tests per day.  In Lincoln, our Test Nebraska site has increased capacity from 800 to 900 tests per day.  Check out TestNebraska.com for the latest schedule and locations    See the Governor website, archived: https://web.archive.org/web/20201211224908/https://governor.nebraska.gov/press/gov-ricketts-dhhs-say-coronavirus-vaccines-are-scheduled-arrive-nebraska-month"
"1223","West Virginia","US_WV","02-Dec","H2_Testing.policy",3,NA,3,NA,"On 2 December, the Government of West Virginia announced a free at-home testing service, sponsored by Vault Health. All West Virginians were elibile for the service, but it was discontinued shortly thereafter, on 11 December. See the timeline here: https://web.archive.org/web/20201215163956/https://governor.wv.gov/Pages/WV-COVID-19-actions-and-executive-orders.aspx"
"1224","Kansas","US_KS","03-Dec","H2_Testing.policy",3,NA,3,NA,"On 3rd December, Governor Laura Kelly and the State of Kansas ""launched the “Stop the Spread. It’s Up to Us, Kansas” campaign to share the importance of getting tested"" and ""information on the COVID-19 unified testing strategy that aims to rapidly increase the state’s ability to provide COVID-19 diagnostic and screening tests to Kansans free of charge."" ""The campaign includes the launch of a new testing website, GoGetTested.com/Kansas, to quickly identify free testing locations throughout the state."" As of the 3rd, it included seven testing locations, with more ""added on a rolling basis to meet the needs of communities across the state"".     https://archive.fo/2FOTy    (Originally coded by Helene Jow. Note added (code unchanged) by Hannah Tsang)"
"1225","Arkansas","US_AR","04-Dec","H2_Testing.policy",2,NA,2,NA,"Those with covid-19 symptoms are to call their health care providers to get tested.     “If you have a fever, cough, or shortness of breath OR if you think you have been exposed to COVID-19 call ahead to your health care provider. Tests are available by appointment at Local Health Units, and can be scheduled by calling any location.”     https://web.archive.org/web/20201204225029/https://www.healthy.arkansas.gov/programs-services/topics/covid-19-guidance-for-getting-tested "
